title_content,label,Tags_new,Algorithms,Backend,Data Science,Databases,Dev Tools,Frontend,Mobile,Systems,iOS/macOS
Getting Error when installing app from Googl play store,4,['Systems'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
I want to concatinate two values into a single string,4,['Backend'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How to upload files in Laravel directly into public folder?,4,['Backend'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TypeScript within .cshtml Razor Files,4,"['Frontend', 'Backend', 'Dev Tools']",0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HOW CAN I SEND A USSD CODE FROM PHP TO ANY NETWORK PROVIDER?,4,['Backend'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cannot create only IAM policy with cloudformation,4,['Backend'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Use the same value for the next 10 occurrences in python,4,"['Data Science', 'Algorithms']",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Image is not showing up for tab bar item,4,['iOS/macOS'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Android Studio 3.0 Flavor Dimension Issue,4,"['Systems', 'Dev Tools']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
XCTests failing to launch app in simulator intermittently,4,"['iOS/macOS', 'Dev Tools']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
How to size an array in c? 32 bit mcu,4,"['Data Science', 'Systems']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
How to join several arrays in PHP?,4,['Backend'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
could not find gradle 3.0.0-alpha4,4,"['Systems', 'Dev Tools']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
How to add new column in existing View in SQL-Server 2014 using Alter,4,['Databases'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
How to dockerize an ASP.NET Core 2.0 application?,4,"['Backend', 'Dev Tools']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
how to get the data from hash map into hash map in android?,4,"['Systems', 'Algorithms', 'Databases']",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Calling out a code inside an if statement,4,['Algorithms'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swift unexpectedly found nil when there is actual value,4,['iOS/macOS'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Do Go switch/cases fallthrough or not?,4,['Mobile'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Need to write junit for scala code,4,"['Mobile', 'Algorithms']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
How method look up works in Ruby?,4,['Backend'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Handle big data in datatables codeigniter with mySQL,4,"['Frontend', 'Backend', 'Databases']",0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
is there any easy way to get number of weekend in a month in java,4,"['Systems', 'Algorithms']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
What is the equivalent of String.Encoding.utf8.rawValue in Objective C?,4,['iOS/macOS'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PHP not selecting my first row from mysql database,4,"['Backend', 'Databases']",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
How can I make rounded TextField in flutter?,4,['Mobile'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Remove assigned users from database table,4,"['Backend', 'Databases']",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"After added a simple fmt.Println in ""for {select }"" structure the cup usage is quite different , why?",4,['Mobile'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Guava's Immutable filtering via Java 8 parallel stream,4,['Algorithms'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How to make a drag and drop page builder from scratch,4,['Frontend'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Log all queries in the official Postgres docker image,4,"['Dev Tools', 'Databases']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Want to retrieve data from firebase and want to store it in textview object of swift,4,"['iOS/macOS', 'Databases']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Why String concat(String) method is acting differently?,4,['Algorithms'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swift: Dismiss view1 then show a view2,4,['iOS/macOS'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
I have a device specific issue in my android app. image icon onclick a new fragment should get loaded but instead it navigates to Dashboard .,4,['Systems'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"How to get day of year, week of year from a DateTime Dart object",4,"['Systems', 'Mobile']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
What is service worker in react js,4,['Frontend'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Convert SVG vector to Android multi-density png drawables,4,['Systems'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
What is UI main fluid container in HTML?,4,"['Frontend', 'Algorithms']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Can't add Team ID in Firebase Project settings,4,"['iOS/macOS', 'Databases']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Generate clang compilation database for a Visual Studio project,4,['Dev Tools'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Formulario Angular 7 en producción,4,"['Frontend', 'Mobile']",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Can someone please explain what is wrong with this code and how to fix it? (JavaScript closure),4,"['Frontend', 'Mobile']",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C# application permenant store variable value,4,['Dev Tools'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"$.post function does not work, gives out no errors",4,"['Frontend', 'Backend', 'Databases']",0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
React Server side rendering of CSS modules,4,['Frontend'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
How can I manipulate text in bash?,4,['Systems'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Excel Column seperation,4,['Data Science'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Random Number generator with skewness,4,['Algorithms'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Preserving state between tab view pages,4,['Mobile'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Learning to learn RegEx i need to find RegEx . ? ! ;,4,"['Frontend', 'Algorithms']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
menu notification auto refresh issue,4,"['Frontend', 'Backend']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PHP : ranking on array value without ties,4,"['Backend', 'Algorithms']",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Car travel time between two points swift,4,['iOS/macOS'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Regex doesnt contain,4,['Algorithms'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How to show distinct sender id from conversation PHP MYSQL,4,"['Backend', 'Databases']",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Create an application that loads a website?,4,"['Systems', 'Backend', 'iOS/macOS']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
greedy algorithm for rod cuting,4,['Algorithms'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What is the signature of method which gets four double numbers and returns a double array?,4,"['Data Science', 'Algorithms']",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
How to pass JSON data from server to client side and use the data in Javscript?,4,"['Frontend', 'Mobile']",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Signing embedded framework not working in Xcode 11.2.1,4,"['iOS/macOS', 'Dev Tools']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
How do you delete 1st 7 lines of several *.txt files in a folder using python?,4,['Data Science'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
How to boot an NTFS Partition in Archlinux,4,"['Systems', 'Dev Tools']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
is it possible to populate a hash using a for loop?,4,['Backend'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
how to add markers on navigationlauncher of mapbox?,4,['Systems'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
What would be a good approach for developing front-end for ios apps?,4,['iOS/macOS'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Python - Splitting a list of strings with a delimiter and adding to a new list,4,"['Data Science', 'Algorithms']",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
collect2: error: ld returned 1 exit status in c++,4,['Algorithms'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"python programming lst1 = ['mango','apple','beans','garlic'] lst2 = ['mango','apple'] i want this output lst3 = [beans, garlic]",4,['Data Science'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
React-Navigation: Use/Change header title with Redux state,4,['iOS/macOS'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Add RelativeLayout with buttons below RecyclerView,4,"['Systems', 'Mobile']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
What is ConstraintLayout Optimizer?,4,"['Systems', 'Mobile']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Should the data be calculated in DB server or in CGI process? Which way is better?,4,"['Backend', 'Databases']",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"In a C# console app, how would I create 'images' for playing cards in a blackjack game?",4,['Dev Tools'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"While loops crashing, String not adding words to the Array",4,"['Data Science', 'Algorithms']",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Why is sub class' static code getting executed?,4,['Algorithms'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Problem with Loop In Python loop is not defined,4,['Data Science'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
My PWA web app keep showing old version after a new release on Safari (but works fine on chrome)?,4,['iOS/macOS'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Node JS Express - message is not defined - error.ejs,4,"['Frontend', 'Mobile']",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"How to write a ""bash script.sh argument """,4,['Systems'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"What exactly does ""next"" mean in package.json dependencies?",4,['Mobile'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
I want to return data from doInBackground method and compair with other string in other method,4,"['Systems', 'Mobile', 'Algorithms', 'Dev Tools']",1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
Why do some people prefer SQLite over MySQL? I am a MSSQL user,4,['Databases'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
How do I use the native JUnit 5 support in Gradle with the Kotlin DSL?,4,['Mobile'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C++ code is much slower on linux than on windows,4,"['Systems', 'Algorithms', 'Dev Tools']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Querying a MYSQL database with a GET variable,4,"['Backend', 'Databases']",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
JOIN Operation Error (Maria DB),4,['Databases'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
How to use a primary key as FK in another table for 2 columns with different name for each column?,4,['Databases'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Cannot find module 'eslint-config-defaults/configurations/eslint',4,"['Mobile', 'Dev Tools']",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
How to create a shared class and use it in another classes in swift,4,['iOS/macOS'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Cant retrieve user data form Firebase using query,4,"['Systems', 'Databases']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Resize issue in Windows form application in 2560x1600 resolution display,4,"['Systems', 'Backend', 'Dev Tools']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Flutter Layout Container Margin,4,['Mobile'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
How to display a text in one format without actually saving it,4,"['Backend', 'Dev Tools']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Automatic properties documentation for Java application,4,['Algorithms'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
android studio firebase search find my value in under verious childs,4,"['Systems', 'Algorithms', 'Databases']",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
visual Studio/Basics SumNumber program code,4,['Dev Tools'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
How to install libx265 for ffmpeg on Mac OSX,4,['iOS/macOS'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
How to convert date of string format to another string format in swift(ios),4,"['iOS/macOS', 'Algorithms']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
a warning about func unc createDirectoryAtURL(value of the type '()' ),4,['iOS/macOS'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
how to pass varibale from HTML page to nodejs,4,"['Frontend', 'Mobile']",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
MVC 5 application,4,"['Backend', 'Dev Tools']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Golang: json Unmarshal fails to unpack simple example,4,['Mobile'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
VB.net saving a list to user settings,4,"['Algorithms', 'Dev Tools']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Why do we need to use stored procedure?,4,['Databases'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Apply a function to a single column of a csv in Spark,4,['Data Science'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
how can we use superscript and subscript text in flutter Text or RichText,4,['Mobile'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
how to use val insted of var in scala,4,"['Mobile', 'Algorithms']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Creation tool for flutter?,4,['Mobile'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
how to print this type of array?,4,"['Data Science', 'Backend']",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
How can i replace special characters by regex and objective c,4,"['iOS/macOS', 'Algorithms']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
jspm or npm to install packages?,4,['Mobile'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
How can I extend the length of an array by 1 in C#?,4,"['Data Science', 'Dev Tools']",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Filtering specific values on json array and create another array,4,"['Frontend', 'Data Science', 'Mobile']",0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
Calculate number of overlapping intervals at x,4,['Data Science'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
How to learn golang quickly and efficiently?,4,['Mobile'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Docker on a linux VM, performances?",4,"['Systems', 'Dev Tools']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
"The reference assemblies for framework "".NETFramework,Version=v4.6.2"" were not found",4,['Backend'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unable to execute 'x86_64-conda_cos6-linux-gnu-gcc': No such file or directory (pysam installation),4,"['Data Science', 'Systems']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Method to display all numbers between 2 whole provided android,4,"['Systems', 'Algorithms']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Get prop of an obj inside obj using string,4,['Frontend'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
How to parse digits from a multiline string?,4,"['Algorithms', 'Dev Tools']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
use of ELF file in embedded system?,4,['Systems'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
How do I make a Null character in Kotlin,4,"['Mobile', 'Algorithms']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Get file size of PHAsset without loading in the resource?,4,['iOS/macOS'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Running xCode 10 on device error , help meeee",4,['iOS/macOS'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Binary file output for fixed fixed length string vb.net,4,['Dev Tools'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Convert Bitbucket Mercurial repository to Git. Maintain branches and history. Online solution,4,['Dev Tools'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Why does it take ages to install Pandas on Alpine Linux,4,"['Data Science', 'Dev Tools']",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Chart.js 2.0 doughnut tooltip percentages,4,['Frontend'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
How I check if all required filled is selected before hide a div?,4,['Frontend'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Bring View on top of Modal using zIndex style with React-Native,4,"['Frontend', 'Systems', 'iOS/macOS']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORA-00920: invalid relational operator i obtain that please help me,4,['Databases'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C# library for connecting different RDBMS,4,"['Dev Tools', 'Databases']",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
C++ Builder: Convert binary code to AnsiString,4,['Algorithms'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random like order with mysql and PHP,4,"['Backend', 'Databases']",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
How to merge two array value matching by key value using Node.js/Javascript,4,"['Frontend', 'Data Science', 'Mobile']",0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
Error: no match for operator [],4,['Algorithms'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scroll up tableView when keyboard opening the keyboard,4,['iOS/macOS'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
How can i get a number input from a TextField? (Swift)(X-code),4,['iOS/macOS'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
python : Which city has the highest number of trip,4,['Data Science'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
.Net Core and NuGet,4,['Backend'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Php compare data with a backslash to mysql one,4,"['Backend', 'Algorithms']",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Use attributes for value tuples,4,['Dev Tools'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fit mixture of Gaussians with fixed covariance in Python,4,['Data Science'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
how to make textbox to remembers the previous input in excel vba?,4,"['Data Science', 'Systems']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
How to implement push notification for iOS 10[Objective C]?,4,['iOS/macOS'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
select the rows with custom date format in MySQLi?,4,"['Backend', 'Databases']",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
How to get the basic example Shiny app working?,4,['Data Science'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
What happens when you run ng serve?,4,['Frontend'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C macro - expression is not assignable,4,['Systems'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"React JSX file giving error ""Cannot read property 'createElement' of undefined""",4,"['Frontend', 'Mobile']",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Is it possible to rename _id field after mongo's group aggregation?,4,['Algorithms'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
how to implement the function delete of binary Search tree without recursivity in c language ?,4,['Systems'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Cant find clear example for futter_share_me packgae,4,['Mobile'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Where can i find the CDN source for browser version of sanitize-html,4,"['Frontend', 'Mobile']",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Finding 2nd largest number in array (one look at array),4,"['Data Science', 'Algorithms']",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
What does the stacktrace mean?,4,"['Systems', 'Algorithms']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
How to install local packages using pip as part of a docker build?,4,"['Data Science', 'Dev Tools']",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"In Dart, what's the difference between List.from and .of, and between Map.from and .of?",4,"['Data Science', 'Mobile', 'Algorithms']",1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
php html class are corrupted,4,"['Frontend', 'Backend']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mysqli multi query sepperation,4,['Backend'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Why can't browsers use a virtual dom internally as an optimisation?,4,['Frontend'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Spring WebFlux WebClient resilience and performance,4,"['Systems', 'Algorithms']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
How to setup debugging in Visual Studio Code for React Native?,4,"['Systems', 'Dev Tools', 'iOS/macOS']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
(Java) For some reason this when I print this arraylist it prints the second part of it as same as the third part,4,['Algorithms'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maze won't backtrack [Python],4,['Data Science'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Capturing Video with AVFoundation,4,['iOS/macOS'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
deserialize JSON without one by one in VB.NET (part 2),4,"['Frontend', 'Dev Tools']",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
How to sort a list of java object by some property,4,['Algorithms'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How to generate data for both History and Current,4,['Databases'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
A regex to match anything 2 digits and above,4,"['Frontend', 'Algorithms']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Close react native modal by clicking on overlay?,4,"['Frontend', 'iOS/macOS']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Looping through POST variables from Form,4,"['Data Science', 'Backend']",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Is it possible to, with a C# program, get a list of PDF readers installed on a given PC?",4,['Dev Tools'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Variable enters C function as nonzero, turns to zero inside by itself",4,['Systems'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
git clone error: gnutls_handshake() failed: An unexpected TLS packet was received,4,['Dev Tools'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
How to remove specific element from Observable<Array<any>>,4,['Frontend'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"syntax error, unexpected (T_IF)",4,"['Backend', 'Algorithms']",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I have a problem with password-verify. Even though I know the password has been entered correctly I still get a false result,4,"['Backend', 'Databases']",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
In Express.js why does code after res.json() still execute?,4,"['Frontend', 'Mobile']",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Import two exported classes with the same name,4,['Frontend'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Import a specific worksheet from a single excel (CSV) file,4,"['Systems', 'Dev Tools']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Code conversion from Objective C to Swift,4,['iOS/macOS'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Karma, Typescript definition file not loading",4,['Frontend'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
cannot use setText() will crash the app everytime,4,['Systems'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Retrieve CASE SENSITIVE Windows/DOS command 'whoami' Username,4,['Dev Tools'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
How to convert String to Date with a specific format in java,4,"['Systems', 'Algorithms']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
How can i get my C# application on another computer?,4,['Dev Tools'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
select data from one coloum according to second coloumn,4,"['Backend', 'Databases']",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
